text,label
kita hidup di negara yang jauh dari sempurna tapi lama aku nyawa akan jaga indonesiaelamat nikmat ceri,1
aku juga ikut ahh guys bantu aku untuk tabung pls karna wang untuk tiket lytour kepake hal urgent jdinya ku har,1
aku yang bodoh ke lawak ni yang bodoh heheh,-1
logik yg orang nk cakap is yang pung pang pung pang bela nasib kucing dobi tu takde pulak kutip kucing jalan y,-1
walaupun diri ini dah hancur percaya aku cuba juga untuk bahagia orang keliling tanpa putus asa itu sahaja ya,1
agak kesel karena makam sekitar sarean bapak udah penuuuh banget bener2 penuh dan ga atur ditumpuk2 gitu de,-1
tips untuk buat perempuan bahagia kalau dia chat kamu jam 13 00 usaha balas chat dia jam 12 59,1
ini kenapa aku sorry tidak suka laki jaman sekarang banyak dari mereka itu suka semena dan kasar i,-1
aku memang tak berapa nak cekap main tarik tali ni masa cinta sedang pintu yang tulis tarik pun aku tolak a,-1
aku juga lagi nyari,1
temen gue yg lagi di padang nge dm jun kangen aku gak terus aku jawab enggak abis itu dia gak ada bales lagi respon gw dingin ya,-1
tapi arti udah punya anak ya hmm lalu apa guna untuk aku,-1
bahagia kamu bahagia aku kenapa malah selalu ada celah untuk dia,-1
mungkin aku silap fikir lama ini,-1
dara aku buat hal pergi kenduri kahwin lepas tu ramai sangat orang lepas tu risau tak dapat tempat duduk maka htt,-1
musnah cara halus aja anggap aja dia ga ada kalo udh tau gitu sih aku jadi males ngejb,-1
aku pun tak faham dengan diri aku,-1
tuhan yang cinta anugerah aku dengan buah ide bisnis yang akan ledak peran bagi baik sama aamiin,1
aww aku infeksi ayo maju loe kita gelut,-1
vote mwave music chart h 5 mass voting voting serentak 1x vote per akun per hari,-1
yah telat ya aku udh gblh ikut dong,-1
kamu suka cowo lain,1
aku masih ada juga wkwkwkw,1
moga kk panjang umur sehat selalu jodoh sama hyunjin bisa nonton straykids bisa ikut fansign po,1
untung kamu strong ya pukpuk diri sendiri,1
gua dinyanyiin raisa lagu mantan indah ya allah aku haru,1
jujur sedih banget h 2 akhir di bandung tp ayam geprek fav aku malah pindah tempat dan jadi gabisa sen le,-1
enggan lepas hati yang satu tetapi goda hati yang lain kamu ini kemaruk jadi manusia,-1
apa benda bodoh women yang kena blame pulak ni benak tak da kait lah bodo ada ke org blame pompuan bunuh binatang,-1
masyaallah sistur sedap suara dia,1
wakakaka gapapa aku dukung,1
aku lebih suka imajinasi,1
balik semua bosan dan ketidaknyamanan dalam hidup mu inget masih ada aku di aceh tetep bersukur ya,1
aku ingin selalu pikir positif meski pada nyata aku keliru dan akhir aku harus sembuh luka,1
kalau akhlak mereka lebih baik kenapa engga kalau mereka lebih bisa harga lindung dan,1
percuma mas lak aku seng wara,-1
si ay ini juga pernah bkin lirik yg ngerendahin perempuan dan rujuk ke s x aku sendiri gak paham apa hbgnnya s,-1
sebab itu sampai sekarang aku tak tengok video yang diaorang seksa kucing ni baca benda ni pun boleh buat aku menang,-1
jangan batas diri dengan kata serah gagal hanya sementara percaya diri terus usaha dan kata aku bisa,1
ok aku gamau dateng ya ke nikah,-1
ihiy aku juga mau minta donkk,1
hancur habis hati aku,-1
mbok kalau mau ngutip pilm itu yg sedikit nasionalis kek misal kamu tuh kalau lagi bingung lebih nyenengin ya,-1
aku tak pernah milik bijak aku hanya laku yang baik tiap kali dan tiap hari quranhour,1
save skit utk aku hahahaha,1
allahu trimas la sebab caring tapi jangan la buat aku ni macam tak dar diri aku dar tahap aku dekat mana usaha aku,1
nah aku juga pikir gitu ken bgt punya totoro duluan hahaha tp ken juga punya temples segera mungkin hahaha,1
si kamvret kayak ga niat jual yakali exp bahan makan 10thn langsung aku blockir seller macem gin,-1
kau tak perlu ubah aku cinta baik dan buruk laku masa lalumuegala kurang yg tak kau bangga jg segal,1
7ocial pr aku rasa benda ni paling penting kalau lah kau tak jaya dalam akedemik sekalipun kau perlu power benda ni,1
perempuan nikah rana 4 perkara pilih rana agama nescaya kamu bahagia,1
ken marah tapi gak boleh gin gin sini aku penanggungjawab soal dokumen nah kalau ada apa apa ya mbok ce,-1
cik din panggil mai kerja cashier mydin balik hahaha bagi gaji basic 2k baru aku pi,1
yaaaaayyy,1
ayo jadi mama biar aku banyak punya mama 3,1
mandi saja aku malas apalagi suruh ngejar ngejar kamu mas,-1
aku selalu usaha untuk ada saat kamu butuh begitu diri yang benar yang ingin lihat selalu bahagia,1
bukan nak marah nak hamun tetibe tak tentu pasal mende takde kait dengan diri sendiri kene tuduh macam ii mulut,-1
kamu salah able,-1
bukan nak kata apa tapi pakwe kau sanjung mak kau datang sini tanya makan minum kau kau layan mcm nak tanak je haih sedih aku tengok,-1
kalo kamu sayang sama aku kamu pasti tau apa yang aku rasa,1
aku siap mas,1
thank you sistur doa jaya aku,1
asli aku ngebayanginnya ketawa trus wkwkwk,1
jika kamu ingin orang percaya pada hal pertama yg harus laku adalah yakin mereka bahwa kamu percaya mereka,1
aku keje mcm nk mampos kau buat aku mcm gin eh,-1
apacik yg aku gatauu wkwk,1
kita ada di zaman bahwa ceklis biru di whatsapp itu sakit kalau nggak langsung dibales udah gitu last seen n,-1
jadi aq harus manggil dek nggak ngerti aku lupaaaaa semwa,-1
aku apalagi kak wkwkkwk,1
makkkk ucapin aku ultah dong sekali sama kado ya,1
hahahahaa gi mkn2 je pun kawan aku tikah yg dri johor tu dtg so bawak la dia jenjalan nk pegi mana,1
mungkin ramai aktivis mahasiswa tak tuju dengan aku tapi atleast tunjuk sikit nilai adab kau bila sama,-1
hahaha anjir,1
agreed,1
bangsat ha carut 1st aku hari jumaat ni p kat budak ni lawak nau la tu,-1
eirockya yg di radal dan pim jg itu ga enak sih imo rasa soto aku ingin ke aeon,-1
susah susah dahulu senang senang kemudian kau kaya dulu aku kaya kemudian,1
sesal nya aku tolong org mcm kau kenapa lah aku selalu fikir yg kau ni akan ubah tapi hakikat kau memang tak akan ubah,-1
wkwk aku blm dapet oi,-1
tuhan tolong aku ku tak dapat tahan rasa di dada,1
boys out there kalau girlfriend panggil kau babi babi leave her immediately it is toxic relationship you deserve mor,-1
bagaimana sikap kamu jika ada teman kantor yang sikap seperti bos pen gw tajong gitu,-1
aku yang triggered tengok poster tu apabenda tah emo kejap hahahahaha,1
yes tetap presiden bpk mantap,1
karena doi bikin aku gedeg emosi yg tak hingga aku giveaway pulsa 5k buat 2 orang inierius aja aku umumin beso,-1
dia suka bagi fake hope kat aku,-1
aku tunggu kak,1
apadaya aku yg ga cuping tapi cte bawa lahirr,-1
aku tak cakap tak sedih sedih la gak tapi most of the time aku tutup mata dah cenna burn 15 hinggit,-1
biarpun aku gak keren tapi aku bisa selalumembuat kamu tertawa nobita,1
nctea gifnya tengah detik aku baper panjang,-1
klo ak pnya pintu doraemon ak pngen masuk ke hati km biar ak tau asa km ke ak sama gak kaya asa aku ke km,1
sekarang jugak aku install tiktok,1
aku sedang kaji rasa yang kian lama kerap resah jiwa ketika mejam dalam gelap ruang kau olah hadir da,-1
tak semua lelaki trash arghhh,-1
snow tipu tapi aku suka,1
rugi la aku vote cantu hmm,-1
aku tak sedia nak hadap sebarang mungkin dalam relay ni sekali lagi im sorry,-1
hati ku satu tak patah jadi dua patah yang satu kamu bawa agar saat kamu pergi dari kamu tau ada orang yang sia,-1
aku takperlu nak sedih sbb dia yg bodoh lepas orng yg betul2 sygkan dia,1
moga tabah dan sabar dalam tiap uji yang aku terima,1
aku ikooodddd,1
rasa tulus cinta orang kamu pikir berapa kali akan muncul dalam satu hidup kamu tak tau betapa berha,1
aku tampung patah hati yang murung sedang kau tak pernah anjak dari cinta yang buat retak,-1
eh eh bukan buat kamu kok,-1
sama dgn aku mekanikal jugak tapi macam mustahil je jumpa nnti hahahaha btw goodluck study hahaha,1
baru tau aku thanks mbak,1
ga mau ntar kamu tagih tipsen truss,-1
keren nonton film wiroableng pendekar kapak maut naga gen 212 aku ngeri liat film jadul,1
aku cuma bercandaekatzun sayaaaang maafin aku,-1
dunia masih kamu,1
jika suatu hari nanti di diri aku sudah kurang arti mohon tetap sapa walau hanya dalam puisi,1
hahahaahahhahahahhaahahhahahshshahahahahahahha pqoootttttt tah mana tau dia lagi pun ka,1
mazmur 91 15 kalau ia seru kepada ku aku akan jawab di waktu sesak aku ak,1
weh kenapa duduk sini aku asyik macam nak sakit je haih kuat,1
kamu cantik apalagi kalau jb tweet aku,1
sedih la yang pasal kucing dobi tu aku kalau dapat mamat tu memang aku kerat 14,-1
a aku ga ngapa ngapain kamu,-1
kamu galak,-1
titik air mata aku bayang betapa terseksa kucing betina bunting tu mati lecur dalam mesin dryer kedai dobi taman,-1
cinhappp happy birthday aduduu udah jarangg ketemu aku nihh semangat trs ya kamu di team j jangann lemot2 lagiii,1
nga lah aku lg nungguin pria2 jumat iya sama2 saling doa,1
suka lucu ngeliat laku orang orang yg ngerasa ga enak hati sama aku aku nya aja ndak papa lhooooo,1
kalau bnda tu jadi lgi aku mals dh nk rayu,-1
complicated btul aku usha dak2 ptptn,-1
harus unfollow semua olshop yg seliwer di ig ini jangan goda ku aku gatahan kalau di godaeriusan,-1
kwk ku juga dulu begitu ketemu pas lagi bruntusan trs dia bilang mau kamu jerawat gede alaihim,1
nsib baik aku tk simpan lgi,1
iya aku kutikut ngetawain dan post skrinsyutnya pula maaf aku dekjom sok2an ngetawain padahal,1
mau yang manis liat erin aja dev hehe canda okay tunggu ya aku masuk ke supermarket dulu erin be,1
aku pamit dan jangan cari aku,-1
aku serah hadap padahal dari kemarin sudah yakin diri buat ikhlas ikhlas buat semua yg akan jadi,-1
apakah masih ada aku di hati mu,-1
sejuk gedi kat jetty ni aku sesal tak bawak jaket,-1
ga buat tas gucci tinggal aja kan yaa aku seumur2 blm pernah menang ga wkwkwkwkw,1
mohon rmi lelaki yg rokok buat mcm ni hahahha,1
mmg aku duk sana tuk makan je hahahaha,1
aku banyak diam bukan sebab aku taknak gaul tapi aku penat sembang kosong,-1
erghh mungkin boleh timbang aku sejak belakang ni makin pendek tangan hahahhaha,1
i would but aku lagi kurang bermoney,-1
hah hahaha geli banget gue pake emot jempol udah kayak bapak bapak di wa,1
jauh aku dari jadi lelaki macam ni,-1
army dan bts paling tonjol dri smuanya army mau nafas aja disalahin mau jalan aja disalahin,-1
bila aku decide nak resign ni kau pujuk la aku offer gaji 2k pun aku taknak weh tak payah nak tunjuk baik,-1
lo kamu masaoloh ku beemu dengan mu di tempatepei ini heh tan balik lu anjerr,-1
lebih enak kalau langsung ajak ngomong mah beberapa org ada yang ajak aku fambest dulu ta,1
vi vi vi vi vitachimin hyeongie aku kaaa aangen banget sama hyeongie ku yang gemas kayak squishy ini chim,-1
yg mna rasa diri tu depressed smpai rasa nk suicide tu kene dar skit yg oku lain pn pernah rasa depression tu mcm,-1
aku suka spongebob uwu,1
tak sengaja aku lihat senyum pada,1
selamat pagi jumat dan doa hari ini masih tuju kepada agar kamu percaya awal hari dengan ingat sering,1
latih pun percuma saja aku memang nggak bakat percuma bakat,-1
pusinggg bingung takut hemm aku kudu piye iki,-1
amiiiin goodluck anw,1
makan dia kalau boleh jgn la bagi makan kering tu ja kesi la dia ade selera lain gak perut dia tu bg dia makan,-1
idm aku tidak mau merinding sendiri,-1
kau ni sikit2 nak butthurt kalo aku anjing kau tahu tak erti sakit hatialam jumaat bye,-1
aku uap lebih 10 kali kot hahaha,1
hari jumaat jgk nk buat aku sakit hati haihh bukan nk racist ke apa tp mmg bangsat la kalau perangai mcm ni,-1
kan kamu jadi halla nggak minat ngenalin aku ke zn noona gitu,-1
kerja last mute sumpah penat gila hm bila nak taubat pon tak tahu la hahahahahhahahaha ni dah 2nd time aku,-1
aku ni tempat puas nafsu je ke babi,-1
91mateskuuu aku kaya anak ilang sini,-1
aku juga nyari astaga,1
aku mauu,1
this is especially the truth aku pun nasib baik tak rosak liver konon nak cepat kurus cut sugar intake calorie counting,1
mana nih yang uda mencak2 nyoh makan nyoh gak ada niat minta maaf malu ya kamu,-1
bye pun salah tak hi lagi salah,-1
ini kenapa aku takut sama cowok udah usaha untuk ga mau generalisasi but somehow it s pretty hard,-1
dengan perempuan pun aku tak layan sgt apa lagi yang lelaki,-1
aku sedih dengar berita kucing yang masuk ke dalam mesin ering tu dah lah kucing tu bunting allahu,-1
jangan lucu lucu mpul nanti aku sayang,1
yaallah suruh ke sana lagi kari colot tak paran kamu alias kampret huhu,-1
semua anjing aku suka tapi corgi gemes soal pantat montok hngg,1
aku cinta karena allah dan aku tak pernah mau pisah dengan kecuali allah yang pisah kita,1
aku dah penat ria aku dah penat diam aku dah penat bagi muka aku dah penat sakit hati aku dah penat pendam aku dah pen,-1
jilake pintu kaca kat opis ni clear namati sakit dahi aku terhantuk hahahaha laju plak tu malu la gilaa hahahahaha,1
ahh gituu lalu dia nya gasuka kamu,-1
ya allahayang kamu kok ganteng banget,1
sekarang dah tak ada hati nak reply chat with strangers like hi what is yr name tinggal mana anak berapa dulu baja,-1
aku doa semua perempuan yg nak pakai tudung esok bentuk oningnya dengan sempurna,1
huh bukan dua ke tu pasal aku benci mathematics,-1
jangan tanya mengapa orang benci belum kamu tanya diri sendiri mengapa kamu peduli akan hal itu twittbot,1
kak aku sayang kak mesti,1
aku ikutttt karna rulesx terpenuhii moga rezeki ku aku dsni karnaa ga ka vicka yg lain ga pernh menang,1
walaupun kamu cuma batas keti tapi sini aku juga pake asa,-1
aku gak di ajak,-1
wkwkwkkwkwkwk,1
aku ra nguros,-1
ini udh aku follback ya plis gausah terror2 lg,-1
tetap jangan kau peergi aku sudah mulai nyaman nikmat panas kopi,1
aku keras gak gampang baper,-1
jangan tunggu bahagia baru syukur tapi syukur maka kamu akan rasa bahagia,1
diminiii gak rasa udah 1 tahun kita kawan uuuu makasih udah mau jadi temen aku sabar dengerin aku yan,1
hahahahah jangan tanya kenapa aku suka dia,1
aku lebih suka orang tegur daripada puji rana tegur dapat betul tetapi puji akan musnah,1
doa untuk ibu dan bapa ya allah ampunila,1
untung umur hidup sudah pakai aku turut duka hiyori asahina,-1
kamu adalah jawab atas doa doa yang lantun di tiga malam jokowi2periode 2019tetapjokowi,1
aku nggak punya akun makan bisa anon wkwkw,1
lagu jangan sedih brader tu sesuai utk aku sekarang gara gara math,-1
ok nder 3 bulan waktu yg cukup buat jd lebih cantik aku jg malah ketemu doi 1 stgh taun lagi hehe udah,1
dia pergi sebab dia dah ada orang lain yang lagi baik dari kau dia ingat dia tu sempurna sangat ke baik sanga,-1
aku rasa memang harus bukan kamu,-1
tauu hahaha kang ckp pastu drag sampai ke org lain taknak hahahaha aku ckp aku niaa kang bukan kau hahahha,1
k start from now aku kena kuat k jangan ria act like u dont care anymore,-1
space memori lelaki banyak kosong sebab tak perlu nak ingat benda bodo pakai apa 6 tahun lepas salah apa 3 tahun lepas mak,-1
aku cinta karena allah moga kamu adalah tuntun tuju surga jokowi2periode 2019tetapjokowi,1
kalo menang mau aku belikan memory card baru buat hapeku sama sisa mau buat beli stuff seventeen,1
this seller is rude af belum aku udh pernah ngeliat orang buat thread tentang os ini ampe ngatain miskin lol da,-1
keluar dari kepompong dan jadi kupu kupu yang cantik aku ghaida,1
nun mati ketemu ba aja jadi iqlab masa aku ketemu kamu gajadi ijab,-1
me trs knp km g msk hukum un r aja her kemarin aku udh dpt org dlm itu tpi suruh bayar 500jt,-1
cantik bangett kamu mba,1
aku tak suka lukis art org lain tp i tried amp i loved the process alhamdulillah owner pn suka sgt,1
neng ya kamu,1
aku lagi suka sewa kereta dgn org laki banding pompuan sbb kereta dorg lagi kemas and bersih,1
kalian pernah gak sih ngerasa kok doa gue ga kabul gue udah sering tahajjud tapi ga kabul tuh jadi gimana c,-1
asyik gamelan dan mbok jamutradisional jamugendongehatalami herballife,1
nctea tidak ada perlu aku kata aku tetap mencintaimuampai saat ini aku masih tunggu kembali kun kau h,1
kenalllllll dekcik ada dgn aku masa aku sedih amp happy,1
bagaimana kamu bisa yakin kami bahwa kita sama2 cinta nkri cinta presiden nkri yg sah saja kamu tidak mamp,-1
ada masa mana nama adalah yang paling aku tungguedangkang sekarang datang masa mana bisa mungkin aku harap tak me,1
aunty yang pintar kan aku,1
makin ajar makin rendah hatiebab kita nampak jauh mana jahil kita allahhh rindu zaman ajar,-1
apa yg lucu lahanjy wkwkkw,1
makanya aku juga bingung wjwjwjw3j,1
nanti november kan ketemu hihihi jangan lupa bawa aku hadiah,1
benda yang aku rasa tak perlu nak bawak gurau 1 rupa paras 2 bentuk badan 3 insecurities kita contoh kita gagap pas,-1
giveaway lagi ni aku akan jadi karma buat baik yang udh kalian lakuin lama ini dgn cara bagiin parfum yg lg hits,1
haha jadi dong alhamdulillah asli habis 10 9 aku gaberani intip lol,1
henti rokok lama 20 menit lancar tekan darah denyut jantung dan alir darah tepi lho apakah kamu sudah si,1
aku mula mula macam okaylah whatever then baca artikel rupa dia nak tanding sebab dia tak clean macam tok mat so tak,-1
15 september 2017 nyata aku sama boxer graf sempet mt nan wkwkwkwk oh jadi ini yg nama jodoh g wkwkwkw,1
kakkk luk et mi luk et mi apaka aku tyda cantik aku cantik seperti bidadari,1
sayang,-1
jahat tu nda ena njir makanya aku gajahat,-1
kamu jangan cemburu gitu dong sayang,-1
dah dah la post pasal kucing kena seksa tu aku rasa macam nak nang dalam rumah aku saja dah 10 ekor aku bela dah mcm,-1
bahaya,-1
nak join aku pun agree dowh,1
aku biasa dengan sinetron indonesia tapi video yang satu ini bikin aku ngga bisa komentar,-1
wkwk aku sih selalu ayo nung nek minggu,1
gegara kamu by,-1
hai tari selamat ulang tahun yaemoga baik hati kamu balas sama tuhan dan moga kamu bahag,1
tahun ni betul banyak duga aku banding dengan last year betul lah orang cakap makin tingkat umur makin bany,-1
aku sumpah cheese ni selesai segala masalah kat malaysia nak kedai makan laris jual makan dengan cheese nak b,1
klo aku sih mundur aja,-1
apa yang tarik perhati aku dengan iphone baru ni dia punya camera iphone xr single camera tapi dia punya gempak boleh t,1
member lgi penting dri aku,-1
pagi dek woncha aku kangen kamu,1
kamu percaya pada dan aku akan percaya pada rin ao no exorcist,1
selesai tengok prisoners korang yg suka film crime thriller boleh tengok cite ni layan jugak la anak hugh jackman dg,-1
ya ngapain aku kode ke kamu mending ke orang langsung love eh,-1
virgo apa yg jadi rupa proses untuk hidup yg lebih baik lagi jangan mudah serah hanya karena satu,1
wkwkw aku yo ngono mau wis otomatis iku koyoke,1
i miss my bestfriend time sekolah rendah ainin dah plan taknak lupa diri bila pindah sekolah tapi pernah gaduh an,-1
moga foto ga nyebar hubung itu juga engkong masih jaman sekolah bentuk waduh aku puyeng jadi,-1
muke aku buruk sgt ke lancau,-1
sumph ye pagi tadi aku bngun trkejut sbb mimpi die,-1
asa ga tau malu banget ngga sih aku kenapa aku reply instagram story dia kenapa,-1
hai kasih janji kamu tidak akan kalah mobile legend,1
kok sedih aku masih gantungin dm kamu nih lagi mikir,-1
aku lemaaaah itu mau balas dendam atau gimana,-1
saking aku bego semua aku suka,-1
tahun dah kat yaman sik asa waktu eh hahaha banyak benda aku ajar disitok walaupun hakikat aku duduk di dalam hadramaut haha,1
pantes aku bilang chill,1
aku tak akan dusta,1
makan jangan baperin aku aku orang baperan uuuuuini yuk,-1
gua stress ngeditnya jaemin ya allah aku mileamu,-1
gatahu lihatin dulu aja dalam mulut ada apa aku males benar wlwllw,-1
minta dedi kamu ajah aku bokek,-1
kuy sama aku wkwkwk,1
stress nya ya allah hadap kerja ni sumpah aku rela ajar lagi,-1
ye empyun hahahahah kan si noah post ig tntg film tagged padahal aku nntn tagged sejak season 1 tapi asa gak,1
asyik2 aku je yang kene bebel ngan bapak aku soh nasihat dia masalah bila aku tegur dia dia yanh takmo deng,1
dulu aku selalu dengar orang kata menang tanpa keluar suara itu lah sakit yg paling dalam benar now i feel that,-1
cerita seram kat bilik aku,-1
meh tak pastekno tapi aku ora iso kondo,-1
aku lagi main final fantasy awakening lho gabung main yukz,1
bagaimana kalau kita dua jadi komplot rampok aku rampok hati dan kamu rampas hati,1
kamu adalah yang ia ingin untuk jadi tempat singgah terakhirebesar itu harap kepada jangan mengecew,1
aku akan happy af kalau capa pergi please capa,1
inget neraka cing mau bulu kamu kena pedih api neraka,-1
hala kinikilig aku thank youuu,1
pir kok udah jarang up instastory eh iyaa ni lagi malas aja dalam hati bukan jarang up saya up kok tapi k,-1
sebab aku takde hm,-1
that s my boys terus share benda macam nih dan kita bukti bahawa bukan semua lelaki trash,1
kurang tau sih kami ini dari jawa mana cuman tau turun jawa dari bapak sunda dari mamak tapi kalo suruh mil,-1
mauu aku dom jogja,1
pikir keliling wajah tapi kamu keliling oleh hati yang lain,-1
kawan aku selamat kucing yang hampir lemas di dalam mesin basuh di buah kedai dobiesiapa cinta kucing boleh b,1
karena aku pernah kayak kamu udah gapapa klo ga tahan lebih baik mundur drpd mengaruh ke psikis,-1
paling ngeselin kalau driver udah bilang mbak yang cancel ya tapi jangan centang yang driver asked to cancel jangan ajar,-1
kau lihat 4 perkara dan harus aku lihat 2 perkara tapi aku cuma lihat 1 ikhlas kau terima masa silam ak,-1
aku tak ret chat dgn org yg reply patah patah ni eyy,-1
ni lah sebab aku paling disgusted when a guy tells how women should dress just to elak orang nafsu tapi yang ni paling,-1
rpw padahal ken bodo amat kalo misal dia mafia acc yg punya prinsip beda acc beda cerita juga tp tetep ada rasa sedih s,-1
dua2nya tokoh yg pengaruh siapa antara dua org hebat ini yg kamu kagum lets vote retweet and like leave your co,1
apa amplaz aku jalan jalan doang susur trotoar capek terus ngadem di amplaz wkwkwk,1
aku juga jual username gt lt,-1
jarang tuju apa kau selalu tuju dengan aku,1
yang pertama sama dua lucu ihh kayak rubah arctic sm husky mini tapi aku muslim jd can t relate,1
aku post gambar kote ada orang nak bising or sampah tak ni,-1
hahaha bukan salah aku eh aku tak de kelas pun harini,1
kamu sudah ada yg punya gaberani nikung saya,-1
perempuan ni cantikebab itu allah suruh tutup habis mungkin jgn kamu takut dengan panas dan ruam panas yang,1
kadang rasa nak sakit je lantar dekat hospitalebab aku nak tengok siapa yang peduli datang tengok aku selain family,-1
kalau nak ada mak tambah yang superb sporting ala2 mak regina dalam movie mean girl yang i m a cool mom tu mak bole,1
belah lah dada kamu pasti lihat apa kata kata ku,1
ko tak rindu aku ke,-1
kalau ada apa2 yang ubah tak lain tak bukan aku penat tak marah tak sedih just penat,-1
aku peras tengok politik malaysia ni bila kau ada member yang kau rasa kepala dengan kau dan buat jahat sekali,-1
kalau kau tipu mungkin aku percaya sbb yelah aku ni kan jenis bodo bodo cepat ercaya hm ntahla wak,-1
hahahahaha kena la censored nanti ada anjing salak aku kena panggil nanti hahahahaha,1
sorry wehebabusahkan kau aku tak suka bila kawan aku cakap macam ni kau kawan aku jadi tolong kau tu dah macam tan,-1
creepy sia katil aku aku baring je ngantuk,-1
hanya karena pernah luka tak berat kamu harus takut cinta ada orang yg tepat untuk di luar sana,1
haha bodoh punye rba hari2 kene maki ngan aku je,1
diam kamu saben,-1
aku mau santet kamu beneran,-1
aku benci soal bala dgn amelia dh la takde duit nk pinjam pinjam lak cb tul pastu aku lak aku kena kire,-1
ug markah paper physics td serious buat aku kecewa,-1
oh hahahahahahhhahah dalam bakul aku baju kau lupa nak cakap aku letak dalam beg hehehehhehehehehhehehh sorry,1
waduh yang itu sih aku belum pernah nyoba hehehe,-1
jantan alfa amp induk bunuh leher bayi ikat karena akan jadi hewan pelihara jangan beli amp pelihara anak,-1
jadi pacar aku aja gimana,1
karena aku cinta aku cinta di dunia ini lebih dari siapa conan edogawahinichi kudo to ran mouri bot,1
tak faham aku pakcik ni dari tadi bebel sorang sorang kata melayu itu ini ehh aku nak tidur pun payah ada aku,-1
aku incer ts wkwk,1
hmmm kena lagi padahal aku diem lho,-1
insecure sangat dengan girls yang kulit licin licin muka kaca ni aku mampu kaca retak je hsuwduhfjsnfbei i hate bre,-1
asal yg hensem je laki org ek e aku marah ni,-1
ingin aku milik,1
mangkane akuimpelederhana kalau tidak mau terima pancasila bagai falsafah nkri kepingin ganggu utuh nkr,-1
wkwkw eh udah kerja yah kamu,1
lelaki je trash perempuan tak,-1
kan kamu yang ngatain nuna cantiq kok jadi nuna yang alay,-1
aku dh kata jgn isap,-1
aku jg pusing liat,-1
aku mau rpin istri ong bisa gak,-1
iya makanya aku ga enak ngajak nya tuh gitu karna jauh,-1
baru dengerin lagi dan candu terus inget pas fansite jihoon ada yg nge tweet beautiful fe,1
ya tuhan kutuk aku jadi milliader,1
hahaha epa mmg suka sepak ngan aku nya dia sepak manja manja ja lah,1
ini bukan lagi syuting kan yaampun merinding ya allah ampun akuekalian ku mau bagi doa smg manfaat,-1
gara2 ngobrolin soal charm dan tampang jadi ingat mantan w yg aga kurang ajar pernah bilang tau gak sih orang,-1
klien adalah raja yang satu ini seringkali manja gemesin banget deh kamu,1
meski akan telah tumbuh dewasa dari hari ke hari aku tetap jadi anak kecil i love u ibu,1
sbb math aku nang huh,-1
jauh d ruang jendela renung bisik suatu kenang silam aku thu sgalanya bgitu aku percaya janji yg satu,-1
sekuranye takdelah selok nak ke jantan betina weiii hal mentality kau mcam sampah ek even dah habis sch aku ing,-1
mashoook pak ekoh,-1
aku dah tau perkara benar and aku tak sesal yeah,-1
aku overthinking cuz flight aku mlm ni malas gile dah la tengah demam,-1
aku jokowilagi,1
aku jenis yang easy to forgive hard to forget bukan dendam tapi nak jadi bagai ajar dan alam dalam hid,1
moga aku dan kawan kawan yg lain beri kesihatan yang cukup untuk siap homeworks bagai cuti bulan,1
bagusss apalagi tambah senyum cocok banget aku neng liat,1
nulisnya gbs nyante apa gue baca gak nyante,-1
yezza if sayang sahabat 8 9 tahun lupa gaduh 5 minit yg lalu its really hard untuk salah sorang,-1
anj staghfirullahaladzim luy ga baik kirim2 kaya gin aku mah ga akan goda,-1
mana warung say biar nanti aku temenin kmu jga warung biar kmu nggak sepi,1
andai saja kau n dia paham prasaan ini apakah kamu tau yg benar,-1
aku tengok niiiii rasa macam hati aku pun pukul macam tu jugak weh sakittttttt kesi anjing tu,-1
bilang cebong tapi aku suka begadang bilang kampret tapi aku dukung pak duhhh bingung bgt ya tuhan,-1
cinta yang kamu terima banding dengan cinta yang kamu ikan cinta lebih jika ingin cinta lebih,1
aku tidak yakin banyak yang lupa,-1
kalo kiki yg aku bilang nyebelin gpp ya,-1
22nya jodoh aku,1
20thn aku ken nikah umur 23 sm orang yang gin gin gin 23thn blm ada yg nglamar 24thn si,-1
kamu tahu alas antara kita tidak ada yang nama temu karena aku tidak mau antara kita ada yang nama perp,1
of course aku kesah,-1
saya tak dapat naik bas sbb tk sempat print tiket panjang sangat atur then dia pegi cakap dekat akak tu ape en,-1
manusia paling handsome aku pernah jumpa,1
aku kreatif wkwkwkwwkwk mayan imbang lah,1
mati bareng di bumi,-1
sulit tuk ucap selamat tinggal pada dia yg kamu cinta tapi lebih sulit lagi ketika kenang sama tak hilang begitu saja,-1
eh sorry salah sent aku pernah buat dkt crush aku tp betul do aku salah send,-1
jumpa dah handsome boy saya,1
rem anjr,-1
yoona hanya bisa diam lama tidak temu jejaka di hadap makin sebal gendut t,-1
aku sayang kamu kok,1
ohhh aku ngga download soal temen2 kelas ngaada yg makek,-1
bestie keduaa call aku then nang ii alahaaii apa aku nak buat dahla memasing jauh,-1
kenapa twitter suddenly stopped bila aku buka dkt app kalau buka pakai website helok pula,-1
memang luka untuk lepas apa yg cinta namun terkadang kamu akan lebih luka jika kamu ga lepas,-1
aduh neng cantik kamu bikin kentang aku aja nih bokep bukabukaan livebugil,1
gila babi aku punya obses dengan blackpink ni to my 8followers i m sorry kalau you people kerap ternampak blackpi,-1
kalo aku pilih garut,1
someone said to me jangan pernah salah orang lain atas bahagia yang pernah kamu dapat walau kejap pikirka,1
